Date,"Order #",Status,Customer,Product(s),"Items Sold",Coupon(s),"N. Revenue"
"2020-11-01 12:54:08",4720,completed,new,"1× Spicy Chicken Yum Pasta, 1× BC01 8"" R - Chocolate Matcha Cake, 1× Grilled Chicken Garlic Aglio Olio Snack Box",3,welcome10,81.9
"2020-11-01 12:21:21",4719,completed,returning,"1× Ondeh Ondeh Cake - 6""R",1,,45
"2020-11-01 12:08:44",4718,completed,returning,"1× Ondeh Ondeh Cake - 6""R",1,,45
"2020-11-01 12:07:40",4717,completed,new,"1× BC02 Choc Banana Espresso Cake, 2× BCC1 Chocolate Midnight Cookie, 1× BC10 Cherry Pistachio",4,,80.7
"2020-11-01 11:53:20",4716,completed,new,"1× SP04 Assorted Mini Savory Tartlets 12s, 1× SP01 Assorted Scone Box, 1× SP06 Assorted Mini Cheesecake Box [Eggless] [V], 1× BCC1 Classic Chocolate Chip Cookie",4,,98.8
"2020-11-01 11:52:09",4715,completed,returning,"1× Real Dark Chocolate Cake - 6""R",1,,45
"2020-11-01 11:44:51",4714,completed,new,"1× Ondeh Ondeh Cake - 6""R",1,welcome10,40.5
"2020-11-01 11:28:50",4713,completed,new,"1× BC02 Carrot Walnut Cake",1,,59
"2020-11-01 10:59:53",4712,completed,new,"1× Real Dark Chocolate Cake - 6""R",1,,45
"2020-11-01 10:49:24",4711,completed,new,"1× BC02 Ondeh Ondeh Cake",1,,45
"2020-11-01 10:33:59",4710,completed,new,"1× BC05 Yuzu Raspberry Cheesecake",1,,45
"2020-11-01 10:25:47",4709,completed,new,"1× BC05 Caramel SeaSalt Cheesecake",1,,45
"2020-11-01 10:23:34",4708,completed,new,"1× BC02 Ondeh Ondeh Cake",1,,45
"2020-11-01 09:39:55",4707,completed,new,"3× Coriander Pesto Pasta with Grilled Prawns, 3× Grilled Chicken Grain Bowl Snack Box, 3× Lemongrass Lime Pasta with Glazed Seabass",9,welcome10,126.1
"2020-11-01 08:19:53",4703,completed,new,"1× KB01 Hearty Sandwich Set, 1× KB01 Hearty Sandwich Set, 1× Rosemary Chicken Sandwich",3,,34.5
